Is Highlight,Object ID,Department,Object Name,Title,Artist Display Name,Year,Tags
FALSE,415680,Drawings and Prints,Print,Large Alpine Landscape,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1560,Mountains|Landscapes
FALSE,415681,Drawings and Prints,Print,Alpine Landscape with a Deep Valley from The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1560,Landscapes
FALSE,415700,Drawings and Prints,Print,The Penitent Magdalene (Magdalena poenitens) from The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1560,Mountains|Landscapes|Trees
FALSE,415703,Drawings and Prints,Print,Alpine Landscape with a Deep Valley from The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1560,Hills|Landscapes|Trees
FALSE,415704,Drawings and Prints,Print,The Belgian Wagon (Plaustrum Belgicum) from The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1560,Landscapes|Trees|Cross|Carriages
FALSE,335080,Drawings and Prints,Drawing,Fantastic Landscape with Figures Crossing a Bridge,Lancelot Blondeel,1561,Buildings|Bridges|Landscapes
FALSE,337346,Drawings and Prints,Print,"Country Houses, couple and cornfield in the foreground, from the series The Small Landscapes (Praediorum Villarum)",Johannes van Doetecum I|Lucas van Doetecum|The Master of the Small Landscapes|Pieter Bruegel the Elder,1561,Houses|Couples|Landscapes|Trees
FALSE,348432,Drawings and Prints,Print,"Village Road with a Farm and Sheds, from the series, The Small Landscapes (Multifariarum Casularum)",Johannes van Doetecum I|The Master of the Small Landscapes|Lucas van Doetecum|Pieter Bruegel the Elder,1561,Human Figures|Roads|Farms|Villages|Landscapes
FALSE,348433,Drawings and Prints,Print,"Fields with a Village Road with Post Mill, from the series The Small Landscapes (Multifariarum Casularum)",Johannes van Doetecum I|The Master of the Small Landscapes|Lucas van Doetecum|Pieter Bruegel the Elder,1561,Houses|Windmills|Villages|Landscapes|Trees
FALSE,362227,Drawings and Prints,Print,Euntes in Emaus (Landscape with Pilgrims at Emmaus),Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1561,Human Figures|Bodies of Water|Sun|Landscapes
FALSE,362229,Drawings and Prints,Print,Euntes in Emaus (Landscape with Pilgrims at Emmaus) from the series The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1561,Houses|Men|Rivers|Landscapes|Trees
FALSE,362231,Drawings and Prints,Print,Wooded Region (Pagus Nemorosus) from The Large Landscapes,Pieter Bruegel the Elder|Johannes van Doetecum I|Lucas van Doetecum|Hieronymus Cock,1561,Men|Horse Riding|Landscapes|Trees|Carriages
FALSE,381356,Drawings and Prints,Print,The Swan's Inn with Farms from the series The Small Landscapes,The Master of the Small Landscapes|Johannes van Doetecum I|Lucas van Doetecum|Pieter Bruegel the Elder,1561,Human Figures|Houses|Horse Riding|Landscapes
FALSE,398859,Drawings and Prints,Print,"Shed with Cottage, from The Small Landscapes",Johannes van Doetecum I|Lucas van Doetecum|The Master of the Small Landscapes|Hieronymus Cock|Pieter Bruegel the Elder,1561,Animals|Houses|Men|Landscapes
FALSE,398860,Drawings and Prints,Print,"Farm, from The Small Landscapes",Johannes van Doetecum I|Lucas van Doetecum|The Master of the Small Landscapes|Hieronymus Cock|Pieter Bruegel the Elder,1561,Farms|Landscapes
FALSE,415272,Drawings and Prints,Print,"Farms, cattle with herdsmen and milkmaids in the foreground from Multifariarum casularum ruriumque lineamenta curiose ad vivum expressa",Johannes van Doetecum I|Lucas van Doetecum|The Master of the Small Landscapes|Pieter Bruegel the Elder|Cornelis Cort|Hieronymus Cock,1561,Farms|Men|Women|Cows|Landscapes
FALSE,336274,Drawings and Prints,Print,Landscape with Saint John the Evangelist,Virgil Solis,1562,Hills|Landscapes|Trees|Saint John the Evangelist
FALSE,399004,Drawings and Prints,Print,"Atalanta and Hippomemes, in the foreground Atalanta kneeling to pick up an apple and Hippomemes running with an apple in either hand, in the landscape background Atalanta running, from a series of four mythological scenes",Virgil Solis,1562,Apples|Men|Women|Running|Landscapes
FALSE,460224,Robert Lehman Collection,Plate,Plate (tagliere),workshop of Guido Durantino,1563,Coat of Arms|Landscapes
FALSE,460225,Robert Lehman Collection,Plate,Plate (tagliere),workshop of Guido Durantino,1563,Castles|Coat of Arms|Landscapes
FALSE,338344,Drawings and Prints,Drawing,Imaginary Coastal Landscape with Ruins,Domenico Campagnola,1564,Ruins|Landscapes|Trees
TRUE,435809,European Paintings,Painting,The Harvesters,Pieter Bruegel the Elder,1565,Food|Men|Women|Landscapes|Working|Eating
FALSE,44673,Asian Art,Screen,琴棋書画図屏風|The Four Accomplishments,Kano Motonobu,1566,Houses|Landscapes|Trees
FALSE,45815,Asian Art,Hanging scroll,明    陸治   種菊圖    軸|Planting Chrysanthemums,Lu Zhi,1566,Human Figures|Houses|Mountains|Landscapes
FALSE,36138,Asian Art,Hanging scroll,明  傳謝時臣  松溪琴客圖  軸|Listening to the Zither Among Streams and Pines,Xie Shichen,1567,Hills|Landscapes|Trees
FALSE,662398,Drawings and Prints,"Books, Prints, Ornament & Architecture","La Vera Perfettione del Disegno di varie sorti di recami, page 24 (verso)","Giovanni Ostaus|Giuseppe Salviati (Giuseppe Porta, called Il Salviati)",1567,Books|Mars|Venus|Horses|Landscapes
FALSE,662400,Drawings and Prints,"Books, Prints, Ornament & Architecture","La Vera Perfettione del Disegno di varie sorti di recami, page 25 (verso)","Giovanni Ostaus|Giuseppe Salviati (Giuseppe Porta, called Il Salviati)",1567,Men|Women|Landscapes|Trees
FALSE,662401,Drawings and Prints,"Books, Prints, Ornament & Architecture","La Vera Perfettione del Disegno di varie sorti di recami, page 26 (recto)","Giovanni Ostaus|Giuseppe Salviati (Giuseppe Porta, called Il Salviati)",1567,Human Figures|Books|Battles|Horse Riding|Landscapes
FALSE,48910,Asian Art,Hanging scroll,"明    侯懋功    高山圖    軸	|High Mountains",Hou Maogong,1569,Men|Mountains|Landscapes|Trees
FALSE,437211,European Paintings,Painting,The Rest on the Flight into Egypt,Netherlandish (Antwerp) Painters,1569,Landscapes|Holy Family
FALSE,348431,Drawings and Prints,Print,Landscape with Mercury Holding Argus's Head,Hieronymus Cock,1570,Houses|Heads|Mercury|Landscapes|Trees
FALSE,459435,Robert Lehman Collection,Drawing,Landscape with a Shepherd in Repose,The Veneto,1570,Landscapes|Dogs|Men|Shepherds
FALSE,459283,Robert Lehman Collection,Drawing,Landscape with Abraham and the Angels,Copy after Hans Bol,1571,Landscapes|Angels|Abraham
FALSE,204606,European Sculpture and Decorative Arts,Plate,Joseph Lowered into the Pit,P.M.,1572,Men|Women|Rabbits|Landscapes
FALSE,631739,Drawings and Prints,Print,"Man Born to Toil, from The Reward of Labour and Diligence, plate 1",Philips Galle|Maarten van Heemskerck,1572,Animals|Birds|Infants|Landscapes|Goddess
FALSE,42342,Asian Art,Hanging scroll,山水図|Landscape,Maejima Sōyū,1573,Moon|Mountains|Landscapes|Trees|Boats
FALSE,42347,Asian Art,Hanging scroll,瀟湘八景図|Eight Views of the Xiao and Xiang Rivers,,1573,Houses|Mountains|Landscapes|Trees|Boats
FALSE,42493,Asian Art,Hanging scroll,瀟湘八景図|Eight Views of the Xiao and Xiang Rivers,,1573,Houses|Mountains|Landscapes|Trees|Boats
FALSE,45070,Asian Art,Painting,,Kano Motonobu,1573,Mountains|Landscapes|Trees
FALSE,55324,Asian Art,Hanging scroll,,Ikkyu Sojun,1573,Hills|Landscapes|Trees
FALSE,418171,Drawings and Prints,Print,St Eustace in the Wilderness,Cornelis Cort|Girolamo Muziano,1573,Men|Deer|Horses|Landscapes|Saints
FALSE,436410,European Paintings,Painting,The Nymph of Fontainebleau,French (Fontainebleau) Painter,1574,Books|Heads|Reading|Dragons|Diana|Lions|Flowers|Landscapes|Trees|Urns|Lyres|Fruit|Nymphs|Putti|Dogs|Monkeys
FALSE,339137,Drawings and Prints,Drawing,"Panoramic Mountainous Estuary Landscape, with Christ and the Woman of Canaan",Lucas Gassel,1575,Houses|Women|Landscapes|Trees|Christ
FALSE,348435,Drawings and Prints,Print,Landscape with Saint Jerome,"Anonymous, Netherlandish, late 16th century",1575,Houses|Landscapes|Trees|Saint Jerome|Cross
FALSE,348461,Drawings and Prints,Print,Mountain Landscape,"Anonymous, Netherlandish, late 16th century",1575,Houses|Mountains|Landscapes|Trees
FALSE,348511,Drawings and Prints,Print,Landscape with Saint Christopher,"Anonymous, Netherlandish, late 16th century|Aux Quatre Vents",1575,Houses|Bodies of Water|Landscapes|Saint Christopher|Boats
FALSE,349348,Drawings and Prints,Print,Landscape with a Ship and Jonah and the Whale,"Anonymous, Netherlandish, late 16th century",1575,Whales|Landscapes|Ships
FALSE,349360,Drawings and Prints,Print,Mountain Landscape with Falconers,"Aux Quatre Vents|Anonymous, Netherlandish, late 16th century",1575,Birds|Houses|Windmills|Horse Riding|Mountains|Landscapes
FALSE,349361,Drawings and Prints,Print,Landscape with Windmills and Christ as Good Shepherd,"Aux Quatre Vents|Anonymous, Netherlandish, late 16th century",1575,Windmills|Sheep|Landscapes|Christ
FALSE,349362,Drawings and Prints,Print,Landscape with Abraham and Three Angels,"Anonymous, Netherlandish, late 16th century",1575,Houses|Landscapes|Trees|Angels|Abraham
FALSE,48873,Asian Art,Folding fan mounted as an album leaf,,Lu Zhi,1576,Landscapes|Mountains
FALSE,36135,Asian Art,Hanging scroll,"明	文嘉	為項元汴畫山水圖	軸|Landscape Dedicated to Xiang Yuanbian",Wen Jia,1578,Hills|Landscapes|Trees
FALSE,45032,Asian Art,Handscroll,明  傳項元汴  秋江圖  卷|River Landscape,Xiang Yuanbian,1578,Rivers|Landscapes|Trees
FALSE,335185,Drawings and Prints,Drawing,Italian Landscape,Cornelis Cort,1578,Houses|Landscapes|Trees
TRUE,44696,Asian Art,Screen,猿猴捉月図屏風|Gibbons in a Landscape,Sesson Shūkei,1580,Animals|Landscapes
FALSE,48934,Asian Art,Hanging scroll,明  莫是龍  倣黃公望山水圖  軸|Landscape in the Style of Huang Gongwang,Mo Shilong,1581,Scrolls|Landscapes
FALSE,205688,European Sculpture and Decorative Arts,Armorial panel,Armorial panel,,1583,Men|Women|Landscapes
FALSE,335116,Drawings and Prints,Drawing,Fantastic Rocky Landscape with a Farmhouse and Three Foot Bridges,"Matthijs Bril the Younger|Anonymous, Netherlandish, 16th century",1583,Houses|Bridges|Landscapes|Trees
FALSE,337996,Drawings and Prints,Drawing,Standing and Seated Figures in a Landscape with an Obelisk,Battista Pittoni,1583,Human Figures|Obelisks|Landscapes
FALSE,367592,Drawings and Prints,Drawing,A Mountainous River Landscape with a Hermit and a Chapel,Matthijs Bril the Younger,1583,Rivers|Landscapes|Cross
FALSE,460230,Robert Lehman Collection,Candlestick,Maiolica: Candlestick (candeliere),,1583,Putti|Landscapes
FALSE,688538,Drawings and Prints,Print,The Holy Family with John the Baptist in a landscape,Bernardino Passeri,1583,Landscapes|Holy Family|Saint John the Baptist
FALSE,364211,Drawings and Prints,Drawing,"Hilly Coastal Landscape with Hunters, with an elaborate border of Fishes and Birds",Hans Bol,1584,Birds|Men|Hunting|Fish|Landscapes
FALSE,414740,Drawings and Prints,Print,"November, from The Months",Adriaen Collaert|Hans van Luyck|Hans Bol,1585,Men|Horses|Landscapes|Working|Carriages
FALSE,51375,Asian Art,Folding fan mounted as an album leaf,,Song Xu,1587,Landscapes
FALSE,359978,Drawings and Prints,Print,Captain of Infantry,Hendrick Goltzius,1587,Soldiers|Men|Landscapes|Clouds
FALSE,53230,Asian Art,Hanging scroll,雪村周継筆　山水図|Landscape with Rocky Precipice,Sesson Shūkei,1589,Hills|Landscapes
FALSE,397506,Drawings and Prints,Print,"Innsbruck from the series Civitates Orbis Terrarum, vol. V, plate 59",Joris Hoefnagel|Simon Novellanus,1590,Mountains|Landscapes
FALSE,357070,Drawings and Prints,Print,Landscape,Hans Bol,1593,Animals|Buildings|Landscapes|Clouds|Carriages
FALSE,762314,Drawings and Prints,Print,"Plate 3: equestrian statue of Tiberius, in profile to the left, with a naval landscape on pedestal below, from 'Roman Emperors on Horseback'","Philips Galle|Adriaen Collaert|Jan van der Straet, called Stradanus",1594,Weapons|Men|Horse Riding|Landscapes
FALSE,335060,Drawings and Prints,Drawing,Landscape with Two Pilgrims Walking Along a Road,Pieter Balten,1598,Human Figures|Roads|Walking|Landscapes|Trees
FALSE,39663,Asian Art,Screen,,Kano Chōkichi,1599,Mountains|Landscapes
FALSE,42195,Asian Art,Bowl,,,1599,Landscapes
FALSE,45072,Asian Art,Screen,,Sesson Shūkei,1599,Mountains|Landscapes|Trees
FALSE,45681,Asian Art,Fan mounted as an album leaf,明   佚名   風雨艤舟圖   團扇|Misty Landscape,Unidentified Artist,1599,Mountains|Landscapes|Clouds|Boats
FALSE,48914,Asian Art,Handscroll,明  佚名  游仙圖  卷|Daoist Immortals in a Landscape,Unidentified Artist,1599,Men|Landscapes|Trees
FALSE,48929,Asian Art,Handscroll,,Unidentified Artist,1599,Bridges|Rivers|Landscapes|Boats
FALSE,51426,Asian Art,Hanging scroll,,Wen Zhengming|Unidentified Artist,1599,Human Figures|Landscapes|Trees
FALSE,72710,Asian Art,Hanging scroll,明/清  僧滐  山水  軸|Landscape,Monk Jie,1599,Mountains|Landscapes|Trees
FALSE,193638,European Sculpture and Decorative Arts,Panel or plaque,Virgin seated in landscape with Christ Child,,1599,Landscapes|Christ|Virgin Mary|Jesus
FALSE,198280,European Sculpture and Decorative Arts,Cameo,Lovers (Venus and Adonis ?) in a landscape,,1599,Cupid|Adonis|Venus|Landscapes
FALSE,198294,European Sculpture and Decorative Arts,Cameo,Sleeping shepherdess in a moonlit landscape,Alessandro Masnago,1599,Sleeping|Women|Landscapes|Shepherds
FALSE,335863,Drawings and Prints,Drawing,Man on a Donkey in a Landscape,"Anonymous, Netherlandish, 16th century",1599,Men|Donkeys|Landscapes|Trees
FALSE,357077,Drawings and Prints,Print,Four Landscapes with the Four Seasons,Hendrick van Schoel|Hans Bol,1599,Human Figures|Houses|Sun|Landscapes|Trees
TRUE,236691,European Sculpture and Decorative Arts,Tapestry,Hunters in a Landscape,"Jost Amman|Anonymous Flemish weavers|Anonymous, 16th century",1600,Birds|Palaces|Men|Hunting|Dogs|Horses|Landscapes
FALSE,341294,Drawings and Prints,Drawing,Coastal Landscape,Gherardo Cibo,1600,Human Figures|Animals|Houses|Landscapes|Trees
FALSE,341862,Drawings and Prints,Drawing,Landscape with Buildings (recto); Studies for a Flagellation (verso),"Anonymous, Italian, 16th century",1600,Buildings|Landscapes|Trees
FALSE,388801,Drawings and Prints,Print,"The Visitation, from The Life of the Virgin (copy)",Albrecht Dürer,1600,Men|Women|Dogs|Landscapes|Virgin Mary
FALSE,394483,Drawings and Prints,Drawing,Cottages in a Rocky Landscape,Wolfgang Huber,1600,Landscapes
FALSE,395769,Drawings and Prints,Drawing,"Panoramic Landscape with a Mill, a Castle and Mountains",Master of the Kurpfälzisches Skizzenbuch,1600,Castles|Roads|Mountains|Landscapes|Trees
FALSE,396651,Drawings and Prints,Drawing,Landscape with a Bridge and a Village Church,"Ferdinand Kobell|Anonymous, Flemish, 17th century",1600,Bridges|Churches|Landscapes|Trees
FALSE,398978,Drawings and Prints,Print,"Woodland scene with marshy banks, two men and a dog in profile at left, two-long-necked birds at right, from the series 'Six landscapes in Tyrol' after Roelandt Savery",Aegidius Sadeler II|Marcus Sadeler|Roelandt Savery,1600,Birds|Men|Dogs|Landscapes|Trees
FALSE,398981,Drawings and Prints,Print,"A man holding a staff and seated on a tree trunk; with two goats to either side; surrounded by downed trees, foliage, and a stream; from a series of six landscapes after Roelandt Savery",Aegidius Sadeler II|Marcus Sadeler|Roelandt Savery,1600,Men|Goats|Landscapes|Trees
FALSE,415267,Drawings and Prints,Print,River Landscape with Daedalus and Icarus,Simon Novellanus|Pieter Bruegel the Elder|Joris Hoefnagel,1600,Bodies of Water|Rivers|Landscapes|Boats
FALSE,415270,Drawings and Prints,Print,River Landscape with Mercury Abducting Psyche,Simon Novellanus|Pieter Bruegel the Elder|Joris Hoefnagel,1600,Psyche|Mercury|Rivers|Landscapes|Boats
FALSE,423214,Drawings and Prints,Print,Rocky Landscape with Antique Buildings,Johann Sadeler I,1600,Buildings|Landscapes
FALSE,459434,Robert Lehman Collection,Drawing,Landscape with Two Seated Figures,Imitator of Domenico Campagnola|Titian (Tiziano Vecellio),1600,Landscapes
FALSE,664659,Drawings and Prints,Print,"Landscape with a town in the background at the right, a winding road in the foreground","Anonymous, Italian, 16th century",1600,Roads|Towns|Landscapes
FALSE,396823,Drawings and Prints,Print,Virgin and Child in a Landscape,Aegidius Sadeler II|Albrecht Dürer,1602,Animals|Landscapes|Madonna and Child
FALSE,396824,Drawings and Prints,Print,Virgin and Child in a Landscape,Aegidius Sadeler II|Albrecht Dürer,1602,Animals|Landscapes|Madonna and Child
FALSE,35990,Asian Art,Folding fan mounted as an album leaf,明   吳彬   翠壁丹楓   扇|Green Cliff with Red Maples,Wu Bin,1603,Landscapes
FALSE,360269,Drawings and Prints,Print,Landscape with Cottage,Hendrick Goltzius,1603,Women|Trees|Birds|Houses|Men|Dogs|Landscapes
FALSE,459278,Robert Lehman Collection,Drawing,Imaginary Landscape,Monogrammist AM,1603,Buildings|Landscapes
FALSE,459287,Robert Lehman Collection,Drawing,River Landscape,Jaques Saverij,1603,Landscapes
FALSE,227893,European Sculpture and Decorative Arts,Tapestry,Verdure with animals and landscapes,,1605,Birds|Deer|Landscapes
FALSE,343421,Drawings and Prints,Drawing,The Salzach Valley with a View of the Watzmann Massif in the Background,Frederik van Valkenborch,1605,Mountains|Landscapes|Trees
FALSE,348215,Drawings and Prints,Drawing,"Landscape with Figures Trimming Trees, an Allegory of the Month of March; Verso: Mountainous Landscape with Two Men Crossing a Bridge",Lodewijk Toeput (called Pozzoserrato),1605,Buildings|Bridges|Men|Landscapes
FALSE,436817,European Paintings,Painting,A Mountainous Landscape with a Waterfall,Kerstiaen de Keuninck,1605,Waterfalls|Mountains|Landscapes
FALSE,438813,European Paintings,Painting,Saint John the Baptist Bearing Witness,Annibale Carracci,1605,Landscapes|Saint John the Baptist|Jesus
FALSE,335112,Drawings and Prints,Drawing,Landscape,"Gillis van Coninxloo, follower of|Paul Bril",1607,Buildings|Hills|Landscapes|Trees
FALSE,338409,Drawings and Prints,Drawing,Landscape with Jacob Sleeping,Annibale Carracci,1609,Sleeping|Men|Landscapes
FALSE,360243,Drawings and Prints,Print,Landscape with Seated Couple,Hendrick Goltzius,1610,Houses|Couples|Landscapes|Trees
